2176834,3,11,1,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,2,2,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,1,0,2,1,1,0,8,1,0
2282375,6,2,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,4,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,13,5,0
1161428,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
992977,6,1,2,0,0,1,3,2,2,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,10,4,1,2,3,0,2,0,2,0,4,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,7,1,0
1093151,7,1,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,24,0,3,9,1,0,0,0,0,3,0,0,0,2,2,1,10,5,2
814202,5,2,1,0,0,3,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,0,4,0,0,0,4,1,0,4,21,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,15,1,0
993516,6,1,1,0,0,3,2,2,2,0,0,0,0,5,5,0,4,0,0,0,0,0,0,0,9,1,2,0,0,0,5,2,1,2,5,0,2,0,2,1,0,5,0,0,0,0,1,0,5,10,0,1,8,1,0,0,0,0,0,6,0,2,1,1,0,12,1,1
1825688,7,1,1,0,0,1,0,1,1,0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,7,0,2,2,1,0,0,4,1,1,3,0,2,0,2,0,4,1,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
1763304,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,1,0,0,2,0,112,0,0,1,0,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
580923,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,1,4,0,2,0,121,0,0,1,0,21,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
2263264,7,1,2,0,0,2,3,2,2,0,0,6,0,3,1,0,1,0,0,0,1,0,1,0,9,0,2,0,1,0,1,4,1,2,2,0,1,0,2,0,4,2,0,0,0,1,1,0,3,10,0,3,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
2448530,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,21,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
2023546,3,1,1,0,0,5,3,2,2,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,11,0,2,0,0,0,1,1,2,2,7,0,2,0,2,1,0,3,0,0,0,1,4,0,3,21,0,1,1,1,1,0,0,0,0,1,0,2,1,1,0,11,1,2
2035712,4,8,1,0,3,6,5,2,2,1,0,3,0,1,2,5,0,1,0,0,0,0,0,0,9,0,1,0,0,0,1,4,1,2,1,0,2,3,2,1,3,4,1,0,0,1,1,0,4,51,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,16,1,0
1845440,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,221,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
53510,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
360541,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
791775,2,1,1,0,0,6,4,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,1,0,2,0,2,1,0,2,2,0,111,1,1,1,2,10,1,6,0,2,0,0,0,0,0,5,0,1,1,1,0,10,1,0
1356955,6,4,1,0,3,1,2,2,2,1,0,4,0,1,3,7,1,0,0,0,0,0,0,0,9,0,1,0,4,0,4,4,1,2,3,0,2,4,2,1,4,2,0,0,0,0,1,0,2,51,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
2110277,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455348,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,113,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
141770,4,1,2,0,0,1,1,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,5,0,2,0,4,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,22,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
2383194,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,113,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1291116,5,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,2,1,0,0,1,1,0,2,23,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,5,1,0
246348,6,1,2,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
903009,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,1,3,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1043190,6,3,1,0,0,1,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,4,1,2,3,0,2,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,3,0
838868,4,1,1,0,0,1,3,2,2,0,0,4,0,3,5,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,2,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,13,1,0
2217966,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
422132,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29531,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1339939,4,1,12,0,0,6,4,2,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,8,0,2,0,2,0,1,4,2,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,4,0,1,0,0,0,0,0,4,0,2,1,1,0,13,1,0
1883263,6,3,1,0,1,0,0,2,2,2,0,1,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,1,2,1,4,0,1,0,0,0,6,0,0,31,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
2090955,6,1,1,0,3,1,0,2,2,0,0,0,0,3,0,9,2,0,0,0,1,0,0,0,3,0,2,2,0,0,0,4,2,2,6,0,2,2,2,1,0,3,0,0,0,0,2,0,3,51,0,1,0,1,0,0,0,0,2,0,0,1,1,2,0,6,2,0
1049713,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1326250,6,1,2,0,0,1,0,2,2,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,4,1,2,5,0,2,0,2,0,4,2,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,10,2,0
1678338,7,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,3,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,5,0
1567497,4,1,2,0,0,1,2,1,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,2,0,1,4,2,2,6,0,2,0,2,2,2,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,4,0,1,1,1,0,10,1,0
1296998,6,1,2,0,0,1,0,2,2,0,0,13,0,3,0,0,4,0,0,0,0,0,0,0,4,0,2,2,0,0,0,4,1,2,6,0,2,0,2,0,4,5,1,0,0,0,6,0,5,10,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,11,2,0
1129075,5,1,2,0,0,2,4,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,1,9,0,2,0,2,0,1,4,2,2,2,0,2,0,2,1,4,3,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
1161521,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,5,0
246161,3,3,1,0,0,1,3,2,2,0,0,1,0,3,4,0,1,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,4,2,1,0,0,1,1,0,2,10,0,1,0,2,0,1,0,0,0,1,0,2,1,1,0,11,1,0
1896653,3,1,1,0,0,1,2,2,2,0,0,0,0,3,5,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,3,0,0,0,1,1,0,3,23,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
1840149,3,1,2,0,0,5,1,2,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,11,0,2,0,0,1,10,1,2,2,3,0,2,0,0,1,0,2,13,0,0,0,4,0,2,24,0,2,3,2,1,0,0,0,0,1,0,1,1,0,0,11,1,2
131643,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,221,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1239395,4,1,1,0,0,4,3,2,2,0,0,4,0,1,1,0,1,0,0,1,0,0,0,1,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,3,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,14,1,0
1267086,6,4,12,0,0,3,3,2,2,0,0,1,0,2,2,0,3,0,0,0,0,0,0,0,9,0,2,0,2,0,10,4,2,2,1,0,2,0,2,2,4,4,0,0,0,0,1,0,4,21,0,4,0,1,0,1,0,0,0,2,0,1,1,1,0,15,1,0
222868,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1188002,5,11,1,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
2320643,5,1,1,0,0,1,2,2,2,0,0,3,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,6,0,2,0,2,0,2,2,1,0,0,2,1,0,2,23,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,7,1,0
746500,3,2,2,0,0,1,4,2,2,1,0,1,0,2,4,0,1,0,0,0,0,0,0,0,6,0,1,0,4,0,1,4,1,2,2,0,2,0,2,1,4,2,2,0,0,1,1,0,2,21,0,6,0,1,0,1,0,0,0,1,0,1,1,1,0,10,1,0
1824509,4,1,1,0,0,1,5,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,3,0,2,0,2,0,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,12,1,0
2034274,4,1,1,0,0,1,3,2,2,0,0,1,0,2,2,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,5,4,2,2,2,0,2,0,2,0,4,4,1,0,0,0,1,0,4,21,0,1,0,1,0,1,0,0,0,6,0,2,1,1,0,14,1,0
141333,4,11,1,0,0,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,4,1,2,4,0,2,0,1,0,0,2,0,0,0,0,6,0,2,10,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,6,2,0
1973812,2,1,1,0,0,1,4,2,2,0,0,1,0,3,4,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,2,2,2,0,2,0,2,3,4,2,10,0,0,2,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
1848122,6,1,1,0,4,1,4,2,2,1,0,1,0,3,3,6,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,2,2,2,0,2,2,2,2,4,2,1,0,0,1,1,0,2,52,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
2163720,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,6,0,134,0,0,0,0,21,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
831696,5,11,1,0,0,4,2,2,2,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,3,0,1,0,2,1,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
712902,7,1,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,0,0,0,0,2,2,0,14,6,0
557179,7,1,1,0,3,0,0,1,1,0,0,4,0,0,0,10,0,0,0,0,1,0,1,0,0,0,2,2,1,0,0,4,1,1,0,0,1,2,2,2,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
656386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1074188,4,1,1,4,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,4,1,2,0,0,2,0,2,1,4,0,2,0,0,0,3,0,0,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,14,7,0
1238211,7,1,1,0,0,6,2,2,2,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,7,0,2,0,0,0,1,2,1,2,2,0,2,0,2,0,0,2,0,0,0,1,1,0,2,10,0,1,10,1,0,0,0,0,0,1,0,2,1,1,1,10,1,1
1303767,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,3,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1777246,7,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,13,7,0
1690406,7,11,1,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,4,2,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,8,6,0
